Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
St. Lucia,LCA,"Population, female (% of total)",SP.POP.TOTL.FE.ZS,51.94215795,52.10423266,52.13505354,52.07717675,52.00130784,51.95111314,51.93305816,51.93360729,51.93896509,51.93529864,51.90679187,51.86453866,51.80359592,51.73495119,51.65897301,51.56729674,51.46738837,51.3600468,51.25926443,51.16900985,51.09468634,51.04687526,51.00991341,50.99277317,50.975792,50.95915768,50.94075571,50.92152359,50.90431149,50.89479452,50.89882762,50.907599,50.9283072,50.95115037,50.97287249,50.99152646,51.00467102,51.01230384,51.01541233,51.02176281,51.02806716,51.04347442,51.06183225,51.07844843,51.08169077,51.07568261,51.05315341,51.01710214,50.9777502,50.94545922,50.92887689,50.92728946,50.94145371,50.96099105,50.99023931,51.01096458,51.03055429,
Latin America & Caribbean,LCN,"Population, female (% of total)",SP.POP.TOTL.FE.ZS,50.03299407,50.03548385,50.03833452,50.04132774,50.04416765,50.04667797,50.04887137,50.05100809,50.05366452,50.05758182,50.06318266,50.07046411,50.07922116,50.08948275,50.10115393,50.11411591,50.12843109,50.14384476,50.15973685,50.17527956,50.1899445,50.20357267,50.21639416,50.22880561,50.24142037,50.25460941,50.26837614,50.28255056,50.29710218,50.31199802,50.32716455,50.34255827,50.35805924,50.37336449,50.38805473,50.40185606,50.41477797,50.42680805,50.43779778,50.44766674,50.45637694,50.46388712,50.47037453,50.47629192,50.48217025,50.4884119,50.49513754,50.50224433,50.50957173,50.51684563,50.52389877,50.53064762,50.53722016,50.54371347,50.55019164,50.55675527,50.5634041,
Least developed countries: UN classification,LDC,"Population, female (% of total)",SP.POP.TOTL.FE.ZS,50.15656277,50.16790123,50.17988767,50.1915192,50.20147858,50.20898087,50.21373782,50.21640194,50.21818801,50.22068154,50.2248221,50.23074438,50.23781844,50.24523666,50.25188335,50.25695945,50.26069722,50.26320494,50.2636691,50.26114894,50.25528389,50.24542729,50.23240924,50.21892309,50.20827531,50.20237185,50.20235509,50.2067119,50.21164688,50.21231672,50.20598922,50.19162989,50.17154338,50.15008133,50.13276031,50.1228982,50.12164015,50.12702314,50.13548545,50.14239644,50.14492715,50.14186029,50.13498139,50.12794587,50.12548473,50.13029357,50.14324666,50.16206052,50.18254995,50.19930354,50.20892053,50.21060977,50.20610501,50.19771543,50.18854855,50.18071583,50.1745925,
Low income,LIC,"Population, female (% of total)",SP.POP.TOTL.FE.ZS,50.81164503,50.80252168,50.79457223,50.7869275,50.77846561,50.7684144,50.75676319,50.74393607,50.73015698,50.71578425,50.70105327,50.68623989,50.67134771,50.65616385,50.64030007,50.62369742,50.60633122,50.58870251,50.57189062,50.55718839,50.54544885,50.53628032,50.52926632,50.52497163,50.52399412,50.52635549,50.53286489,50.54232134,50.55065863,50.55288182,50.54624267,50.52943753,50.50498195,50.47815949,50.45563797,50.4413893,50.43664744,50.43898521,50.44421405,50.4469404,50.44382505,50.43387552,50.41907512,50.40262736,50.38867994,50.37970047,50.37629697,50.37676479,50.37845326,50.37794024,50.3731237,50.36365127,50.35066895,50.33552394,50.31998049,50.30524021,50.29151101,
Liechtenstein,LIE,"Population, female (% of total)",SP.POP.TOTL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sri Lanka,LKA,"Population, female (% of total)",SP.POP.TOTL.FE.ZS,47.50900351,47.64884965,47.78042467,47.9031989,48.01586398,48.11779571,48.20895259,48.29054561,48.36521743,48.43615687,48.50571251,48.57515133,48.64386861,48.70981841,48.77014371,48.82307777,48.86851769,48.90808514,48.94370372,48.97790576,49.01267657,49.04813881,49.08450028,49.12327398,49.166325,49.21452333,49.26882276,49.32827189,49.39020323,49.45106882,49.50860712,49.56274468,49.61476858,49.66593004,49.71805708,49.77277245,49.83009584,49.8906503,49.9573818,50.03379648,50.12195219,50.22200532,50.33238884,50.45094536,50.57485747,50.70178538,50.83096744,50.96150623,51.09119261,51.21749659,51.3381928,51.45294438,51.56127797,51.66097642,51.74959457,51.82570855,51.8882692,
Lower middle income,LMC,"Population, female (% of total)",SP.POP.TOTL.FE.ZS,49.31637466,49.30296386,49.29107816,49.2805262,49.27025289,49.26019439,49.25021748,49.24055961,49.23143657,49.22321013,49.21603122,49.20991217,49.20468793,49.20039675,49.19717881,49.19496055,49.19370709,49.19317919,49.19301235,49.1928079,49.19223457,49.19140325,49.18995089,49.18782499,49.18451084,49.1797227,49.17344664,49.16600759,49.15842439,49.15195454,49.14717686,49.1442584,49.1431702,49.14296103,49.14242812,49.14140834,49.14027355,49.13915989,49.13781307,49.1357398,49.13276617,49.12888958,49.12428493,49.1194992,49.11498148,49.11104135,49.10777637,49.1052229,49.10350597,49.10279803,49.10325935,49.10482321,49.10740958,49.11093494,49.11500921,49.11985985,49.12521581,
Low & middle income,LMY,"Population, female (% of total)",SP.POP.TOTL.FE.ZS,49.61574106,49.61811516,49.61404634,49.60517202,49.5972601,49.58999509,49.58111879,49.5736681,49.56641141,49.5587256,49.55066602,49.54236682,49.53458578,49.52706003,49.52000852,49.51369616,49.50804806,49.50275398,49.4979108,49.4939987,49.49154467,49.49045804,49.48985685,49.48966414,49.48941139,49.48781833,49.48453626,49.4799721,49.47481265,49.46994769,49.46529226,49.46119326,49.45782294,49.45519406,49.45317214,49.45229273,49.45258721,49.45411341,49.45579373,49.45635375,49.45480282,49.45080135,49.44493489,49.43851302,49.43287707,49.42887029,49.42689687,49.42663727,49.42745512,49.42858745,49.42916947,49.42907727,49.42876442,49.42849531,49.42860763,49.429591,49.43134168,
Lesotho,LSO,"Population, female (% of total)",SP.POP.TOTL.FE.ZS,53.46765557,53.57448694,53.69021844,53.79939954,53.88220341,53.92755393,53.92861831,53.89218783,53.83913254,53.79586545,53.77867609,53.79338142,53.82991651,53.86753223,53.87681085,53.84091928,53.75384412,53.62683196,53.48176578,53.34552661,53.23457932,53.15640356,53.1010794,53.04423597,52.95490538,52.81524249,52.62184471,52.3886534,52.13792481,51.9002321,51.69866609,51.53415445,51.40214609,51.31354537,51.27769798,51.29724212,51.37903213,51.51271282,51.66580753,51.7962962,51.87537192,51.89314525,51.86013223,51.79463117,51.72412901,51.66842007,51.63070408,51.60451763,51.58758136,51.57469767,51.56200151,51.54975649,51.53986313,51.52987538,51.51678686,51.49915872,51.47613808,
Late-demographic dividend,LTE,"Population, female (% of total)",SP.POP.TOTL.FE.ZS,49.8226085,49.84262736,49.84602036,49.83650282,49.82891685,49.82240257,49.81184087,49.8043709,49.79681931,49.78741629,49.77612013,49.76350867,49.75172184,49.73966772,49.72764078,49.71616672,49.70497666,49.69351771,49.68182781,49.67120027,49.66310495,49.65708089,49.65158897,49.64712436,49.64359942,49.63857137,49.63129011,49.6223215,49.61250435,49.60285005,49.59287072,49.58312165,49.58048603,49.57161279,49.56472944,49.55477774,49.55389335,49.55536645,49.55817862,49.5604703,49.56040417,49.5584295,49.55443681,49.54833229,49.53963618,49.52789536,49.51311209,49.49590192,49.47753162,49.46000372,49.44373724,49.42965389,49.41766891,49.40776048,49.3997705,49.39368689,49.38942797,
Lithuania,LTU,"Population, female (% of total)",SP.POP.TOTL.FE.ZS,53.90021633,53.80071937,53.69814435,53.59620903,53.4996958,53.41166579,53.33280272,53.26197533,53.19875572,53.142592,53.09290791,53.04983417,53.01316289,52.98191108,52.95574987,52.93383173,52.915614,52.90051114,52.88760544,52.87520238,52.86258813,52.84953735,52.83679519,52.82261848,52.80496371,52.7833218,52.75621289,52.72608528,52.6987046,52.68165571,52.68036099,52.69648147,52.72846822,52.77304276,52.82519085,52.88081202,52.93874763,53.00013632,53.06403445,53.12966025,53.19653474,53.26281122,53.32791642,53.39419791,53.46568593,53.54494276,53.63425166,53.73126088,53.82708238,53.9092236,53.96802175,53.998285,54.00279858,53.98841902,53.96759318,53.94955174,53.93702845,
Luxembourg,LUX,"Population, female (% of total)",SP.POP.TOTL.FE.ZS,50.61080471,50.69619894,50.73823118,50.75448355,50.76704545,50.79143446,50.83583266,50.88829981,50.94318835,50.98350555,51.00067124,50.99114051,50.96058,50.92309106,50.8983741,50.89834569,50.92689712,50.97739878,51.04519774,51.11729149,51.18583264,51.25528404,51.32142241,51.37708356,51.40911489,51.41053527,51.37442969,51.30835732,51.2234108,51.14081628,51.07129761,51.02056135,50.98301724,50.95586827,50.93170326,50.90298791,50.87162046,50.83754188,50.80149732,50.77273033,50.7489005,50.73160426,50.72037537,50.70721658,50.68699621,50.65283675,50.61012413,50.55748534,50.49361058,50.41639884,50.32447971,50.21742601,50.10096039,49.98540543,49.8859455,49.81111301,49.76612667,
Latvia,LVA,"Population, female (% of total)",SP.POP.TOTL.FE.ZS,55.86696745,55.70875657,55.52095457,55.31618879,55.1127269,54.92259155,54.74872647,54.58860534,54.44503226,54.31925629,54.21285887,54.12637551,54.05991706,54.01059096,53.97488091,53.94953171,53.93340314,53.9251418,53.92156745,53.91989101,53.91674711,53.91452115,53.91196629,53.90107816,53.87050779,53.81461866,53.72688542,53.61515612,53.50488654,53.42866592,53.40745531,53.4514994,53.55216512,53.68722049,53.82134367,53.92665962,53.99261586,54.02591442,54.0354941,54.03841306,54.04779651,54.06510356,54.08573924,54.10894919,54.13139856,54.15160403,54.16998656,54.18717106,54.20106083,54.2087371,54.20784287,54.19709686,54.17715001,54.15158262,54.1260359,54.10331982,54.08637085,
"Macao SAR, China",MAC,"Population, female (% of total)",SP.POP.TOTL.FE.ZS,50.85726545,50.69366637,50.50541742,50.2966127,50.06148028,49.79825416,49.5056146,49.20105631,48.92534034,48.705982,48.56639195,48.50611864,48.51610517,48.56791133,48.62682009,48.66886006,48.67659361,48.67017344,48.66560941,48.6875576,48.75698148,48.87193644,49.02473588,49.20053489,49.39244313,49.59023331,49.79268408,49.99626961,50.20100847,50.40282367,50.60257428,50.80111715,50.99968273,51.19050191,51.37037948,51.53169037,51.66920327,51.78563869,51.88972497,51.99122813,52.09873543,52.21417713,52.33385239,52.43459042,52.4933292,52.4936537,52.43470822,52.32791935,52.2001427,52.08638709,52.01109932,51.97957902,51.98264981,52.00500143,52.0269708,52.033121,52.02275218,
St. Martin (French part),MAF,"Population, female (% of total)",SP.POP.TOTL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Morocco,MAR,"Population, female (% of total)",SP.POP.TOTL.FE.ZS,50.17300519,50.25221584,50.36111599,50.47787764,50.57554793,50.63737934,50.65984819,50.65124266,50.62167776,50.58513896,50.55127472,50.52166127,50.49349221,50.46605229,50.43770011,50.40753605,50.37605252,50.34459187,50.31415938,50.28591066,50.26049144,50.23888914,50.22091597,50.20487957,50.18853221,50.17080512,50.15084521,50.13034425,50.11311539,50.10421893,50.10673605,50.12129564,50.14595903,50.17828158,50.21485881,50.25323699,50.29290501,50.33398562,50.37525482,50.41540701,50.45348258,50.48802971,50.51882312,50.54752327,50.57647483,50.60685606,50.64010111,50.67423872,50.70307628,50.71858966,50.71585035,50.69301341,50.65381104,50.60586077,50.55922991,50.52078223,50.49243847,
Monaco,MCO,"Population, female (% of total)",SP.POP.TOTL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Moldova,MDA,"Population, female (% of total)",SP.POP.TOTL.FE.ZS,53.21483613,53.2034214,53.19408878,53.18857418,53.18835385,53.19390494,53.20644783,53.22362367,53.239418,53.245642,53.23664912,53.21144279,53.1725104,53.12306226,53.06799,53.01073036,52.95163196,52.89047908,52.82915007,52.7705952,52.71654366,52.66839977,52.62601963,52.58774477,52.55087827,52.51365686,52.47547822,52.43728572,52.40042019,52.36657393,52.33725616,52.31232396,52.29155348,52.27323647,52.25525809,52.2363235,52.2152561,52.19251007,52.16996417,52.15075183,52.13688743,52.13042138,52.12979787,52.13015489,52.12410908,52.10719464,52.07677028,52.03582756,51.9905921,51.95031197,51.92224733,51.90852238,51.9073414,51.91692557,51.93449035,51.95727866,51.98530203,
Madagascar,MDG,"Population, female (% of total)",SP.POP.TOTL.FE.ZS,49.15440502,49.20210561,49.24826674,49.29274072,49.3353616,49.37612829,49.41509737,49.45233652,49.48826428,49.52339298,49.55792044,49.59190441,49.62532133,49.65799732,49.68963784,49.72015735,49.74960931,49.7779551,49.8052663,49.83159334,49.8568757,49.88114929,49.90449026,49.92701711,49.94892581,49.97020418,49.9909632,50.01098354,50.03076952,50.05058724,50.07064186,50.09075336,50.1106465,50.12972696,50.14726924,50.16276693,50.17620682,50.18767956,50.19696071,50.20401735,50.2087804,50.21129476,50.21177895,50.2107715,50.20885253,50.20651456,50.20394574,50.20107009,50.19751235,50.19283039,50.18686494,50.17956259,50.1712544,50.16247664,50.15371899,50.14545219,50.13775509,
Maldives,MDV,"Population, female (% of total)",SP.POP.TOTL.FE.ZS,45.53817745,45.71471884,45.87665245,46.05033922,46.27611806,46.57304956,46.95676148,47.4106105,47.84324782,48.16333777,48.30514331,48.2563935,48.06056482,47.79743784,47.57099414,47.42771751,47.39524832,47.43874971,47.52987325,47.62755401,47.69866024,47.74302167,47.77505163,47.80670916,47.86425226,47.9549865,48.08258385,48.23499872,48.40008386,48.56989838,48.73219246,48.88445903,49.02072855,49.14458,49.26118685,49.36573846,49.46901222,49.55747859,49.596217,49.54349378,49.37158957,49.07725808,48.68313764,48.22571359,47.75004913,47.29024488,46.85813257,46.44518174,46.04523376,45.64187769,45.23165472,44.81294285,44.40019575,44.0166886,43.6909661,43.4365186,43.25744063,
Middle East & North Africa,MEA,"Population, female (% of total)",SP.POP.TOTL.FE.ZS,49.37658095,49.37136733,49.3686235,49.36770838,49.36780719,49.36803132,49.36804574,49.36750695,49.36538846,49.3607959,49.35300819,49.3430349,49.33072079,49.31344839,49.28768057,49.25218949,49.2055578,49.15098197,49.0970895,49.05442527,49.02878872,49.0221942,49.03009778,49.04364576,49.05180149,49.0483079,49.03207075,49.00704526,48.97768152,48.94978473,48.9310718,48.91355818,48.94196863,48.92989513,48.92836456,48.90010373,48.92513153,48.95964168,48.99219158,49.00875716,49.00036406,48.96475085,48.90700876,48.83482414,48.75877293,48.68656271,48.61963867,48.5569897,48.50048357,48.45180166,48.41111992,48.3799413,48.35775676,48.34138894,48.32664822,48.31094165,48.29302046,
Mexico,MEX,"Population, female (% of total)",SP.POP.TOTL.FE.ZS,50.18206968,50.17555155,50.16949864,50.16372964,50.15798488,50.15217026,50.14622143,50.14029256,50.13479459,50.13023795,50.12692039,50.12518447,50.12483924,50.12511569,50.12505714,50.12418519,50.12207826,50.11939225,50.11799153,50.12023094,50.1274256,50.14009005,50.1571247,50.17631685,50.19483549,50.21083444,50.22347875,50.23357063,50.2428417,50.25365755,50.26737604,50.28423765,50.30295747,50.32158725,50.33764795,50.34944274,50.35692348,50.36061393,50.36027752,50.35577959,50.34724258,50.33444239,50.31799299,50.29983447,50.28249344,50.26777499,50.25633337,50.24774058,50.24134447,50.23606118,50.23112466,50.22646482,50.222344,50.21871864,50.21558007,50.21292952,50.21068221,
Marshall Islands,MHL,"Population, female (% of total)",SP.POP.TOTL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Middle income,MIC,"Population, female (% of total)",SP.POP.TOTL.FE.ZS,49.52864938,49.53103761,49.52693689,49.51806834,49.51021623,49.50312139,49.49443191,49.48725356,49.48032864,49.47300572,49.46531749,49.45737829,49.4499306,49.44274434,49.4360743,49.43019373,49.42504703,49.42026699,49.41592709,49.41245872,49.41034803,49.40954462,49.40915922,49.40898649,49.40842518,49.40610719,49.40160227,49.39543629,49.38863093,49.38252099,49.37727174,49.37329116,49.37064545,49.36897563,49.36761619,49.36682374,49.36651013,49.36692888,49.36722271,49.36644522,49.36380444,49.3590288,49.35261036,49.34571638,49.33943791,49.33446419,49.3311622,49.32933201,49.32854138,49.32830328,49.32788474,49.32720482,49.32667062,49.32644837,49.32672871,49.32792679,49.32990986,
"Macedonia, FYR",MKD,"Population, female (% of total)",SP.POP.TOTL.FE.ZS,49.39207481,49.38526683,49.38092132,49.37665111,49.36997256,49.35884393,49.34262416,49.32228861,49.30052535,49.28092336,49.265431,49.25471205,49.24826961,49.24607208,49.24674961,49.25102939,49.2580081,49.26793692,49.2819901,49.30063204,49.32473341,49.35460594,49.3892076,49.42738462,49.46766457,49.50826026,49.5491407,49.59006725,49.62981857,49.66725309,49.70028324,49.72934384,49.75403023,49.77596037,49.79600982,49.81527879,49.83359647,49.85036933,49.86722517,49.88510153,49.90512688,49.92784576,49.95263374,49.97772017,50.00017015,50.01805582,50.03089937,50.03936177,50.04370276,50.04468133,50.04232801,50.03684172,50.02892907,50.01980021,50.01179304,50.0069975,50.00547761,
Mali,MLI,"Population, female (% of total)",SP.POP.TOTL.FE.ZS,49.44914506,49.50595319,49.5643579,49.62309004,49.67998183,49.73379701,49.78436314,49.83183181,49.87551973,49.91409074,49.94699987,49.97376137,49.99528261,50.01394619,50.03332105,50.05548972,50.0821311,50.11250829,50.1437355,50.17196673,50.19507416,50.21051804,50.22050308,50.23261005,50.25650971,50.2977826,50.35929451,50.43587725,50.51524137,50.58076054,50.62118548,50.63302389,50.62154272,50.5944335,50.56241701,50.53257112,50.50609198,50.48077917,50.45539234,50.42818527,50.39791416,50.36555891,50.33228971,50.29767284,50.26123098,50.22310363,50.18272382,50.14143057,50.10236794,50.06924267,50.04402298,50.02714756,50.01688359,50.00981319,50.00183342,49.99033371,49.97481222,
Malta,MLT,"Population, female (% of total)",SP.POP.TOTL.FE.ZS,51.59613909,51.5955951,51.6121967,51.63978063,51.66232246,51.67064365,51.66089869,51.64362471,51.61427,51.58248885,51.55268831,51.523994,51.49441506,51.46621123,51.4413437,51.41857922,51.40065006,51.38707442,51.3684961,51.33527926,51.2767196,51.19145,51.08457665,50.96925582,50.86213126,50.77606845,50.71139279,50.66660289,50.63480105,50.60906092,50.58350277,50.55791516,50.53421109,50.50804743,50.47545284,50.43386344,50.380625,50.31806665,50.25472978,50.20250934,50.1702914,50.15946106,50.16347036,50.181048,50.20073678,50.21927776,50.23643555,50.2524834,50.25780763,50.24659215,50.21436433,50.15632096,50.07450254,49.98381567,49.90154289,49.83805602,49.7986524,
Myanmar,MMR,"Population, female (% of total)",SP.POP.TOTL.FE.ZS,51.13956727,51.17552812,51.20870289,51.23759716,51.26011365,51.27502309,51.28224929,51.28314271,51.27949689,51.2735894,51.26698979,51.26029885,51.25331032,51.24572173,51.23701716,51.2269243,51.21547813,51.203147,51.1905503,51.1784598,51.16734615,51.15749418,51.14866327,51.14015654,51.13110776,51.12094918,51.11004529,51.09884906,51.08716255,51.07471069,51.0616239,51.04698425,51.0315734,51.01909437,51.01430586,51.02007427,51.03790413,51.06545144,51.09708346,51.12534776,51.1453113,51.15516019,51.15688674,51.15410343,51.15194887,51.15390753,51.1611033,51.17186679,51.18361538,51.192566,51.19621231,51.1938016,51.18671595,51.17710268,51.16800895,51.16153297,51.15825094,
Middle East & North Africa (excluding high income),MNA,"Population, female (% of total)",SP.POP.TOTL.FE.ZS,49.39245945,49.39200438,49.39578791,49.40198337,49.40833008,49.41323528,49.41623108,49.4177645,49.41845921,49.41921117,49.42048943,49.42323918,49.42699607,49.42942455,49.42757325,49.42010641,49.40566216,49.38646038,49.3688737,49.36064449,49.36611308,49.38638341,49.41759202,49.4530844,49.48460498,49.50697783,49.51963561,49.52490862,49.52449183,49.52085126,49.51477322,49.50767807,49.498547,49.49032139,49.48657568,49.48921112,49.50038245,49.51824514,49.53626118,49.54594751,49.54240422,49.52298763,49.49178817,49.45861246,49.4363083,49.4329446,49.45103714,49.48579353,49.52897371,49.56953212,49.60002802,49.61883768,49.62875365,49.63239532,49.63370644,49.63547596,49.63793758,
Montenegro,MNE,"Population, female (% of total)",SP.POP.TOTL.FE.ZS,51.31366225,51.20380464,51.08993991,50.98787814,50.91784208,50.89009237,50.90997631,50.9708921,51.05335861,51.12773579,51.17182539,51.17582472,51.14811777,51.1006646,51.05284824,51.01712376,50.99273228,50.97628344,50.96384422,50.94920802,50.92887387,50.90328388,50.87612035,50.83918496,50.7865482,50.71407516,50.61652681,50.49919422,50.37788895,50.27568181,50.20934857,50.18522338,50.19767521,50.23745235,50.28931937,50.34186629,50.39220021,50.44255947,50.49307041,50.54827594,50.60711655,50.67061556,50.73583475,50.79532057,50.83955542,50.86170674,50.85759143,50.83311272,50.79578693,50.75668785,50.72555003,50.70499097,50.69373824,50.68736934,50.68316589,50.67807322,50.67084093,
Mongolia,MNG,"Population, female (% of total)",SP.POP.TOTL.FE.ZS,50.8278267,50.82454252,50.81501829,50.80234117,50.79030784,50.77963475,50.77186783,50.76501083,50.75908952,50.75361472,50.74729106,50.74014344,50.73271157,50.72564687,50.71853094,50.71212979,50.70637294,50.70109147,50.69592433,50.69149421,50.68695838,50.68258844,50.67740997,50.67263049,50.6688351,50.6655171,50.6630532,50.66070737,50.65590535,50.64726703,50.63262915,50.61278079,50.58863121,50.55688626,50.51423159,50.45930525,50.38965019,50.3097365,50.23038853,50.1670549,50.12959657,50.12135446,50.13850155,50.17274175,50.21248952,50.24908468,50.2808824,50.30964567,50.33596221,50.36079314,50.38449487,50.40664303,50.42713388,50.44662027,50.46612433,50.48681907,50.50905134,
Northern Mariana Islands,MNP,"Population, female (% of total)",SP.POP.TOTL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mozambique,MOZ,"Population, female (% of total)",SP.POP.TOTL.FE.ZS,51.13654097,51.13393821,51.1306527,51.12701278,51.12321708,51.11937983,51.11610123,51.11314118,51.1096704,51.10469693,51.09769341,51.08898617,51.07925815,51.06985127,51.06225835,51.0576783,51.05862056,51.06559153,51.07558199,51.08484328,51.09235235,51.09311952,51.09130347,51.10450486,51.15508488,51.25654218,51.41682908,51.62709658,51.86073501,52.07517682,52.23570905,52.32886668,52.36417482,52.35678663,52.32864414,52.29428274,52.25586767,52.21000777,52.15758407,52.09886065,52.03477724,51.96691721,51.89739816,51.82833754,51.76183779,51.6992245,51.6411314,51.58738189,51.53703447,51.48890115,51.44214997,51.39669549,51.35281888,51.31061016,51.27021777,51.23165991,51.19488665,
Mauritania,MRT,"Population, female (% of total)",SP.POP.TOTL.FE.ZS,50.46826332,50.42644949,50.38997408,50.35720887,50.32804457,50.30301198,50.28080569,50.26176418,50.24548302,50.23319968,50.22382103,50.2176337,50.21454365,50.21234106,50.21037423,50.2073855,50.20255053,50.19705977,50.19058764,50.18475757,50.18014042,50.17638483,50.17346369,50.17085212,50.16742096,50.16331034,50.15725672,50.15021628,50.14357744,50.14023081,50.14173823,50.14907421,50.159728,50.16949291,50.17195138,50.16357402,50.14433253,50.11609893,50.08284874,50.04998494,50.02042914,49.99491171,49.97184352,49.95052632,49.92948982,49.90767291,49.88545819,49.86314644,49.84009001,49.81493249,49.78753537,49.75775123,49.72654441,49.69543879,49.66641871,49.64077509,49.61895103,
Mauritius,MUS,"Population, female (% of total)",SP.POP.TOTL.FE.ZS,50.1376463,50.11206833,50.08592173,50.05708057,50.02649961,49.99515454,49.95906752,49.92074151,49.89807832,49.90964904,49.96847968,50.07956226,50.2305272,50.3977253,50.54806935,50.6594233,50.72542391,50.75444879,50.75249142,50.72891439,50.69174226,50.64172233,50.57867971,50.50730007,50.43513561,50.36612835,50.30402295,50.24782173,50.20009583,50.16101034,50.13178718,50.11170565,50.10185161,50.10358601,50.1194637,50.14964436,50.19475425,50.25269876,50.31502834,50.37033067,50.41180546,50.43667409,50.44770158,50.4479765,50.444447,50.44066742,50.43828114,50.43585026,50.43419813,50.43303093,50.43258841,50.43280718,50.43434969,50.43961918,50.4515153,50.47111573,50.50018778,
Malawi,MWI,"Population, female (% of total)",SP.POP.TOTL.FE.ZS,51.5878249,51.56457558,51.54423316,51.52553579,51.50718623,51.48818345,51.46786182,51.4465147,51.42377973,51.39948417,51.37353024,51.34609992,51.31700817,51.28601936,51.2531994,51.21824033,51.18192373,51.14450643,51.10652955,51.06812575,51.02942203,50.98917198,50.94794411,50.90997934,50.88117932,50.86484749,50.86316581,50.8718372,50.88048017,50.87820167,50.85947651,50.82133424,50.76740607,50.70723156,50.65586591,50.62471421,50.61774299,50.62946855,50.65115019,50.67153286,50.68324015,50.68539661,50.68066378,50.67054486,50.65748431,50.64321216,50.62797187,50.61131545,50.59381682,50.57614487,50.55873583,50.5415767,50.52480498,50.50894152,50.4945445,50.48180208,50.47088203,
Malaysia,MYS,"Population, female (% of total)",SP.POP.TOTL.FE.ZS,49.09209868,49.10399247,49.11713386,49.13247932,49.15063994,49.17183599,49.19637789,49.22389849,49.25357858,49.28442597,49.31525196,49.34625008,49.37689941,49.40501329,49.427844,49.44392001,49.45131487,49.45120387,49.44753027,49.44563256,49.44825132,49.45817949,49.47236262,49.48169903,49.47453918,49.44456151,49.38974002,49.31679679,49.23874443,49.17132371,49.12406749,49.09802248,49.08807625,49.08902609,49.09400121,49.09763089,49.10001396,49.10113789,49.09661134,49.08131881,49.05242088,49.00911443,48.9535893,48.8896925,48.82256395,48.7560851,48.69186582,48.63004175,48.57122381,48.51573487,48.46430922,48.41653613,48.37391132,48.34089935,48.32279945,48.32260858,48.34152493,
North America,NAC,"Population, female (% of total)",SP.POP.TOTL.FE.ZS,50.36731996,50.38823169,50.40779756,50.42820701,50.45232627,50.48181929,50.51797624,50.55957097,50.60246532,50.64106417,50.6715846,50.69192539,50.70377192,50.71201096,50.723374,50.74226023,50.77098271,50.80675945,50.84427777,50.87606787,50.8969702,50.90527426,50.90334467,50.89631165,50.89111572,50.89239083,50.90179735,50.91667684,50.93256621,50.94272096,50.94332516,50.93323687,50.91441027,50.88946687,50.86229268,50.83580682,50.81062317,50.78637804,50.7632566,50.74107924,50.71972176,50.69918603,50.67982085,50.66194046,50.64603906,50.63233971,50.62115299,50.61204656,50.60391049,50.59524111,50.58503455,50.57292397,50.55923573,50.54466039,50.53021329,50.51662216,50.50395188,
Namibia,NAM,"Population, female (% of total)",SP.POP.TOTL.FE.ZS,50.63322861,50.63852398,50.64253943,50.64409905,50.64302979,50.63899612,50.63448207,50.63142838,50.62773754,50.62001234,50.60809729,50.58987531,50.56881614,50.55899067,50.58039333,50.64110499,50.74377118,50.87874369,51.02962517,51.17542493,51.30046659,51.40409025,51.48746639,51.54683137,51.57803885,51.57963672,51.55069219,51.49702809,51.43190726,51.37021154,51.32045943,51.2849797,51.26096553,51.24315537,51.22421048,51.19994974,51.1693021,51.13616724,51.10907369,51.09865477,51.11190674,51.14899788,51.20479963,51.27271153,51.34210484,51.40495591,51.4601418,51.50823544,51.54547358,51.56684745,51.57097551,51.5557066,51.5235172,51.48159804,51.43984098,51.40353445,51.37449485,
